employee_id,fit_cultural,experiencia_rol,fuente,educacion,departamento,senority,tamano_compania,tipo_compania,empresas_previas,habilidades_cognitivas,perfil_exito
14978,0.624,si,agencia,maestria,datos,12,10/49,startup,1,0.48,0
28997,0.624,si,agencia,maestria,datos,19,5000-9999,privada,1,0.48,0
20442,0.624,si,agencia,maestria,datos,7,100-500,privada,1,0.48,0
28576,0.624,si,agencia,maestria,finanzas,3,10000+,privada,1,0.48,0
12393,0.624,si,agencia,maestria,datos,20,10/49,startup,5,0.46,0
30687,0.624,si,agencia,maestria,datos,16,5000-9999,privada,3,0.45,0
32497,0.624,si,agencia,maestria,datos,18,100-500,privada,1,0.44,0
5940,0.624,si,agencia,maestria,datos,9,1000-4999,privada,2,0.4,0
8508,0.624,si,agencia,maestria,datos,13,1000-4999,privada,1,0.4,0
29533,0.624,si,agencia,maestria,datos,20,1000-4999,privada,5,0.4,0
25477,0.624,si,agencia,maestria,datos,6,50-99,publica,1,0.4,0
3759,0.624,si,agencia,maestria,datos,20,500-999,privada,2,0.4,0
31290,0.624,si,agencia,maestria,datos,19,<10,startup,1,0.4,0
15751,0.624,si,agencia,maestria,datos,5,50-99,privada,1,0.4,0
23842,0.624,si,agencia,maestria,datos,15,50-99,privada,3,0.4,0
20642,0.624,si,agencia,maestria,datos,20,50-99,privada,0,0.4,0
19735,0.624,si,agencia,maestria,datos,20,50-99,privada,5,0.4,0
16094,0.624,si,agencia,maestria,datos,15,50-99,privada,3,0.4,0
24987,0.624,si,agencia,maestria,datos,7,10/49,startup,1,0.4,0
10666,0.624,si,agencia,maestria,marketing,19,10000+,privada,0,0.4,0
29599,0.624,si,agencia,maestria,datos,20,50-99,privada,5,0.4,0
10643,0.624,si,agencia,maestria,datos,20,<10,privada,5,0.4,0
5954,0.624,si,agencia,maestria,datos,7,100-500,privada,1,0.4,0
17161,0.624,si,agencia,maestria,datos,5,100-500,startup,1,0.4,0
19163,0.624,si,agencia,maestria,datos,18,100-500,privada,1,0.4,0
22898,0.624,si,agencia,maestria,datos,17,100-500,privada,5,0.4,0
31538,0.624,si,agencia,maestria,datos,16,50-99,privada,4,0.4,0
15066,0.624,si,agencia,maestria,datos,4,5000-9999,privada,1,0.4,0
17332,0.624,si,agencia,maestria,datos,3,100-500,startup,1,0.4,0
11284,0.624,si,agencia,maestria,datos,16,10000+,privada,1,0.4,0
27249,0.624,si,agencia,maestria,datos,17,100-500,privada,1,0.4,0
9264,0.624,si,agencia,maestria,datos,18,10000+,privada,4,0.4,0
5332,0.624,si,agencia,maestria,datos,12,1000-4999,privada,2,0.4,0
6614,0.624,si,agencia,maestria,datos,20,50-99,privada,2,0.37,0
14457,0.624,si,agencia,maestria,datos,20,50-99,privada,0,0.37,0
21401,0.624,si,agencia,maestria,datos,15,1000-4999,privada,5,0.36,0
31184,0.624,si,agencia,maestria,datos,8,10/49,privada,1,0.36,0
6355,0.624,si,agencia,maestria,datos,12,1000-4999,privada,1,0.35,0
17028,0.624,si,agencia,maestria,datos,20,<10,privada,4,0.35,0
15642,0.624,si,agencia,maestria,datos,20,1000-4999,privada,5,0.35,0
7936,0.624,si,agencia,maestria,datos,8,10000+,privada,2,0.35,0
4980,0.624,si,agencia,maestria,datos,9,50-99,privada,2,0.34,0
17331,0.624,si,agencia,maestria,datos,20,100-500,privada,1,0.34,0
10379,0.624,si,agencia,maestria,datos,2,100-500,privada,1,0.32,0
31612,0.624,si,agencia,maestria,datos,14,10000+,privada,2,0.32,0
5725,0.624,si,agencia,maestria,datos,7,50-99,privada,2,0.32,0
22864,0.624,si,agencia,maestria,datos,20,100-500,privada,1,0.32,0
12015,0.624,si,agencia,maestria,datos,14,1000-4999,privada,1,0.32,0
13384,0.624,si,agencia,maestria,datos,16,50-99,privada,5,0.32,0
14682,0.624,si,agencia,maestria,datos,14,10000+,privada,5,0.32,0
3099,0.624,si,agencia,maestria,datos,18,10000+,privada,5,0.32,0
24707,0.624,si,agencia,maestria,datos,20,<10,startup,1,0.32,0
6750,0.624,si,agencia,maestria,datos,20,50-99,startup,2,0.32,0
24332,0.624,si,agencia,maestria,datos,9,500-999,privada,2,0.32,0
16795,0.624,si,agencia,maestria,datos,20,5000-9999,privada,5,0.32,0
15444,0.624,si,agencia,maestria,datos,20,100-500,privada,1,0.32,0
25355,0.624,si,agencia,maestria,datos,7,500-999,privada,1,0.32,0
9357,0.624,si,agencia,maestria,datos,6,1000-4999,privada,1,0.32,0
27000,0.624,si,agencia,maestria,people,12,50-99,startup,1,0.32,0
3726,0.624,si,agencia,maestria,datos,20,10/49,privada,5,0.32,0
25357,0.624,si,agencia,maestria,datos,1,10000+,privada,5,0.32,0
33198,0.624,si,agencia,maestria,datos,16,<10,startup,2,0.32,0
30205,0.624,si,agencia,maestria,datos,9,10000+,privada,1,0.32,0
13115,0.624,si,agencia,maestria,datos,8,500-999,privada,1,0.32,0
2890,0.624,si,agencia,maestria,datos,11,50-99,privada,5,0.32,0
25333,0.624,si,agencia,maestria,datos,5,5000-9999,privada,0,0.32,0
12415,0.624,si,agencia,maestria,datos,16,<10,privada,5,0.32,0
15710,0.624,si,agencia,maestria,datos,14,10/49,privada,1,0.32,0
5759,0.624,si,agencia,maestria,datos,15,1000-4999,privada,1,0.32,0
27831,0.624,si,agencia,maestria,datos,3,1000-4999,privada,1,0.32,0
17691,0.624,si,agencia,maestria,datos,20,10000+,privada,5,0.32,0
5360,0.624,si,agencia,maestria,datos,12,5000-9999,privada,2,0.32,0
11690,0.624,si,agencia,maestria,datos,16,1000-4999,privada,1,0.32,0
5949,0.624,si,agencia,maestria,datos,20,500-999,privada,5,0.32,0
17539,0.624,si,agencia,maestria,datos,15,100-500,privada,2,0.32,0
26839,0.624,si,agencia,maestria,datos,10,10/49,startup,1,0.32,0
10507,0.624,si,agencia,maestria,datos,20,100-500,privada,0,0.32,0
29365,0.624,si,agencia,maestria,datos,20,50-99,privada,5,0.32,0
32219,0.624,si,agencia,maestria,datos,13,50-99,privada,2,0.32,0
24097,0.624,si,agencia,maestria,datos,17,<10,privada,1,0.32,0
5682,0.624,si,agencia,maestria,datos,20,10000+,privada,5,0.32,0
30932,0.624,si,agencia,maestria,datos,15,10/49,privada,0,0.32,0
6623,0.624,si,agencia,maestria,datos,16,1000-4999,privada,4,0.32,0
18157,0.624,si,agencia,maestria,datos,10,500-999,privada,2,0.32,0
35,0.624,si,agencia,maestria,datos,9,1000-4999,privada,1,0.32,0
1151,0.624,si,agencia,maestria,datos,11,50-99,privada,1,0.32,0
18896,0.624,si,agencia,maestria,datos,6,<10,privada,1,0.32,0
24537,0.624,si,agencia,maestria,datos,14,50-99,privada,4,0.32,0
6345,0.624,si,agencia,maestria,datos,15,100-500,privada,0,0.32,0
15575,0.624,si,agencia,maestria,datos,20,50-99,privada,1,0.32,0
24207,0.624,si,agencia,maestria,datos,11,1000-4999,privada,1,0.32,0
6877,0.624,si,agencia,maestria,datos,10,50-99,privada,1,0.32,0
5552,0.624,si,agencia,maestria,datos,2,500-999,publica,2,0.32,0
8348,0.624,si,agencia,maestria,datos,9,500-999,privada,5,0.32,0
22443,0.624,si,agencia,maestria,datos,9,50-99,privada,3,0.32,0
22921,0.624,si,agencia,maestria,datos,19,10/49,privada,5,0.32,0
3451,0.624,si,agencia,maestria,datos,10,10/49,privada,1,0.32,0
13404,0.624,si,agencia,maestria,datos,20,10000+,privada,4,0.32,0
17693,0.624,si,agencia,maestria,datos,8,10/49,startup,2,0.32,0
3513,0.624,si,agencia,maestria,datos,20,1000-4999,privada,1,0.32,0
19396,0.624,si,agencia,maestria,datos,19,100-500,privada,2,0.31,0
21062,0.624,si,agencia,maestria,datos,14,100-500,privada,5,0.31,0
16787,0.624,si,agencia,maestria,datos,12,100-500,privada,5,0.31,0
12984,0.624,si,agencia,maestria,datos,20,10000+,privada,5,0.31,0
9675,0.624,si,agencia,maestria,operaciones,20,100-500,privada,1,0.31,0
11540,0.624,si,agencia,maestria,datos,20,1000-4999,ong,5,0.31,0
16030,0.624,si,agencia,maestria,datos,20,10/49,startup,4,0.31,0
9829,0.624,si,agencia,maestria,datos,11,<10,privada,0,0.31,0
4722,0.624,si,agencia,maestria,datos,6,500-999,privada,0,0.3,0
25208,0.624,si,agencia,maestria,datos,13,100-500,ong,1,0.3,0
33224,0.624,si,agencia,maestria,datos,14,100-500,privada,1,0.3,0
13647,0.624,si,agencia,maestria,datos,20,10000+,privada,1,0.3,0
11812,0.624,si,agencia,maestria,finanzas,19,10/49,privada,2,0.29,0
25662,0.624,si,agencia,maestria,datos,20,100-500,privada,1,0.29,0
10710,0.624,si,agencia,maestria,finanzas,17,<10,privada,1,0.29,0
7755,0.624,si,agencia,maestria,datos,20,50-99,privada,5,0.29,0
5834,0.624,si,agencia,maestria,datos,20,500-999,privada,3,0.29,0
21856,0.624,si,agencia,maestria,datos,20,5000-9999,privada,1,0.29,0
2749,0.624,si,agencia,maestria,datos,17,100-500,privada,5,0.29,0
12784,0.624,si,agencia,maestria,datos,15,50-99,privada,1,0.29,0
24481,0.624,si,agencia,maestria,datos,9,100-500,privada,4,0.29,0
25330,0.624,si,agencia,maestria,datos,20,10000+,privada,2,0.29,0
21880,0.624,si,agencia,maestria,datos,14,<10,privada,1,0.29,0
6906,0.624,si,agencia,maestria,datos,13,50-99,publica,1,0.29,0
25618,0.624,si,agencia,maestria,datos,3,5000-9999,privada,1,0.29,0
33299,0.624,si,agencia,maestria,datos,20,1000-4999,privada,1,0.29,0
28129,0.624,si,agencia,maestria,people,18,1000-4999,privada,5,0.29,0
14565,0.624,si,agencia,maestria,datos,12,100-500,privada,1,0.29,0
7164,0.624,si,agencia,maestria,datos,17,100-500,privada,5,0.28,0
20639,0.624,si,agencia,maestria,datos,11,50-99,privada,5,0.28,0
11820,0.624,si,agencia,maestria,datos,20,10/49,privada,3,0.28,0
21863,0.624,si,agencia,maestria,datos,10,100-500,privada,5,0.27,0
12281,0.624,si,agencia,maestria,datos,16,5000-9999,privada,3,0.27,0
31535,0.624,si,agencia,maestria,datos,20,1000-4999,privada,1,0.27,0
15513,0.624,si,agencia,maestria,datos,15,10/49,privada,2,0.27,0
30898,0.624,si,agencia,maestria,datos,20,10000+,privada,1,0.27,0
12749,0.624,si,agencia,maestria,datos,11,10000+,privada,2,0.27,0
27601,0.624,si,agencia,maestria,datos,18,1000-4999,privada,2,0.27,0
10888,0.624,si,agencia,maestria,finanzas,14,500-999,publica,4,0.27,0
2572,0.624,si,agencia,maestria,datos,10,10000+,privada,0,0.27,0
24478,0.624,si,agencia,maestria,datos,16,50-99,privada,1,0.27,0
16644,0.624,si,agencia,maestria,datos,14,10/49,privada,2,0.26,0
8223,0.624,si,agencia,maestria,datos,20,50-99,privada,1,0.25,0
28270,0.624,si,agencia,maestria,datos,6,1000-4999,privada,1,0.25,0
9392,0.624,si,agencia,maestria,datos,17,50-99,privada,5,0.25,0
26431,0.624,si,agencia,maestria,operaciones,17,1000-4999,privada,5,0.25,0
18062,0.624,si,agencia,maestria,datos,20,100-500,privada,5,0.25,0
22798,0.624,si,agencia,maestria,datos,11,50-99,privada,1,0.25,0
24117,0.624,si,agencia,maestria,datos,16,10/49,privada,3,0.24,0
32942,0.624,si,agencia,maestria,datos,20,10/49,privada,5,0.24,0
4650,0.624,si,agencia,maestria,datos,20,100-500,privada,4,0.24,0
25249,0.624,si,agencia,maestria,datos,2,1000-4999,privada,1,0.24,0
22349,0.624,si,agencia,maestria,datos,20,10/49,privada,1,0.24,0
28756,0.624,si,agencia,maestria,datos,20,5000-9999,privada,5,0.24,0
25940,0.624,si,agencia,maestria,datos,10,10000+,privada,1,0.24,0
22122,0.624,si,agencia,maestria,datos,16,50-99,privada,1,0.24,0
15399,0.624,si,agencia,maestria,people,9,100-500,privada,4,0.24,0
31949,0.624,si,agencia,maestria,datos,12,100-500,privada,2,0.24,0
14793,0.624,si,agencia,maestria,datos,20,1000-4999,privada,3,0.24,0
20919,0.624,si,agencia,maestria,datos,9,<10,privada,3,0.24,0
18538,0.624,si,agencia,maestria,finanzas,4,10/49,ong,1,0.24,0
18653,0.624,si,agencia,maestria,datos,9,1000-4999,privada,5,0.24,0
25660,0.624,si,agencia,maestria,datos,16,10000+,privada,4,0.24,0
18363,0.624,si,agencia,maestria,datos,3,50-99,startup,1,0.24,0
14795,0.624,si,agencia,maestria,datos,8,10/49,startup,1,0.24,0
24282,0.624,si,agencia,maestria,datos,20,500-999,privada,5,0.24,0
18121,0.624,si,agencia,maestria,datos,9,50-99,privada,1,0.24,0
12607,0.624,si,agencia,maestria,datos,20,10000+,privada,3,0.24,0
13857,0.624,si,agencia,maestria,datos,15,50-99,startup,2,0.24,0
27075,0.624,si,agencia,maestria,datos,5,100-500,privada,2,0.24,0
9319,0.624,si,agencia,maestria,datos,20,100-500,privada,5,0.24,0
14270,0.624,si,agencia,maestria,datos,6,10000+,privada,1,0.24,0
7866,0.624,si,agencia,maestria,datos,10,10/49,privada,4,0.24,0
21854,0.624,si,agencia,maestria,administracion,16,10/49,startup,5,0.24,0
6576,0.624,si,agencia,maestria,datos,15,50-99,privada,5,0.24,0
12768,0.624,si,agencia,maestria,datos,3,10/49,privada,1,0.24,0
9131,0.624,si,agencia,maestria,datos,20,10000+,publica,3,0.24,0
13378,0.624,si,agencia,maestria,datos,5,50-99,startup,1,0.24,0
3426,0.624,si,agencia,maestria,datos,11,1000-4999,privada,5,0.24,0
101,0.624,si,agencia,maestria,datos,19,10/49,startup,3,0.24,0
10828,0.624,si,agencia,maestria,datos,11,50-99,privada,2,0.24,0
15492,0.624,si,agencia,maestria,datos,7,<10,startup,1,0.24,0
23419,0.624,si,agencia,maestria,datos,9,<10,startup,1,0.24,0
28307,0.624,si,agencia,maestria,datos,7,50-99,startup,1,0.24,0
14096,0.624,si,agencia,maestria,finanzas,9,10000+,privada,5,0.24,0
4251,0.624,si,agencia,maestria,datos,20,5000-9999,privada,5,0.24,0
23201,0.624,si,agencia,maestria,datos,9,10000+,privada,1,0.24,0
17567,0.624,si,agencia,maestria,datos,14,100-500,privada,1,0.24,0
4034,0.624,si,agencia,maestria,datos,20,100-500,privada,5,0.24,0
23206,0.624,si,agencia,maestria,datos,20,5000-9999,privada,5,0.24,0
6389,0.624,si,agencia,maestria,finanzas,15,1000-4999,privada,4,0.24,0
8906,0.624,si,agencia,maestria,datos,17,50-99,privada,2,0.24,0
21053,0.624,si,agencia,maestria,datos,20,10000+,privada,2,0.24,0
23008,0.624,si,agencia,maestria,datos,9,5000-9999,privada,1,0.24,0
10540,0.624,si,agencia,maestria,datos,18,5000-9999,privada,1,0.24,0
23107,0.624,si,agencia,maestria,datos,20,100-500,privada,1,0.24,0
24624,0.624,si,agencia,maestria,datos,20,1000-4999,privada,1,0.24,0
7975,0.624,si,agencia,maestria,operaciones,4,500-999,privada,1,0.24,0
14087,0.624,si,agencia,maestria,datos,14,10000+,privada,1,0.24,0
31015,0.624,si,agencia,maestria,finanzas,19,100-500,startup,1,0.24,0
4360,0.624,si,agencia,maestria,datos,8,50-99,privada,1,0.24,0
28578,0.624,si,agencia,maestria,datos,10,10000+,privada,4,0.24,0
9577,0.624,si,agencia,maestria,datos,20,<10,privada,5,0.24,0
26201,0.624,si,agencia,maestria,finanzas,13,500-999,publica,5,0.24,0
19083,0.624,si,agencia,maestria,datos,9,500-999,ong,3,0.24,0
30394,0.624,si,agencia,maestria,datos,5,100-500,privada,1,0.24,0
19609,0.624,si,agencia,maestria,datos,10,50-99,privada,1,0.24,0
12622,0.624,si,agencia,maestria,finanzas,4,50-99,privada,0,0.24,0
14872,0.624,si,agencia,maestria,datos,16,10000+,privada,1,0.24,0
64,0.624,si,agencia,maestria,datos,20,50-99,privada,3,0.24,0
26877,0.624,si,agencia,maestria,datos,9,500-999,privada,1,0.24,0
1917,0.624,si,agencia,maestria,datos,20,1000-4999,privada,2,0.24,0
32858,0.624,si,agencia,maestria,datos,18,10/49,startup,1,0.24,0
16817,0.624,si,agencia,maestria,datos,7,100-500,privada,1,0.24,0
20815,0.624,si,agencia,maestria,datos,9,100-500,privada,1,0.24,0
2977,0.624,si,agencia,maestria,datos,20,10/49,privada,5,0.24,0
2185,0.624,si,agencia,maestria,datos,18,100-500,privada,2,0.24,0
459,0.624,si,agencia,maestria,datos,11,1000-4999,privada,1,0.24,0
30902,0.624,si,agencia,maestria,datos,20,50-99,privada,1,0.24,0
22888,0.624,si,agencia,maestria,datos,5,50-99,startup,2,0.24,0
2891,0.624,si,agencia,maestria,datos,20,50-99,privada,0,0.24,0
14496,0.624,si,agencia,maestria,datos,20,10000+,privada,5,0.24,0
3158,0.624,si,agencia,maestria,datos,11,50-99,privada,4,0.24,0
30585,0.624,si,agencia,maestria,datos,6,50-99,privada,3,0.24,0
26528,0.624,si,agencia,maestria,datos,20,50-99,privada,2,0.24,0
3612,0.624,si,agencia,maestria,datos,20,1000-4999,privada,1,0.24,0
10265,0.624,si,agencia,maestria,datos,11,50-99,privada,5,0.24,0
19623,0.624,si,agencia,maestria,people,13,50-99,privada,1,0.24,0
17408,0.624,si,agencia,maestria,datos,20,50-99,privada,2,0.24,0
10218,0.624,si,agencia,maestria,datos,20,50-99,ong,1,0.24,0
3004,0.624,si,agencia,maestria,finanzas,7,<10,privada,1,0.24,0
12527,0.624,si,agencia,maestria,datos,5,100-500,privada,1,0.24,0
18582,0.624,si,agencia,maestria,datos,9,10000+,privada,4,0.24,0
18913,0.624,si,agencia,maestria,datos,20,50-99,privada,4,0.24,0
3827,0.624,si,agencia,maestria,datos,20,10/49,privada,5,0.24,0
21184,0.624,si,agencia,maestria,datos,5,10000+,privada,1,0.24,0
31294,0.624,si,agencia,maestria,datos,18,10000+,privada,1,0.24,0
25725,0.624,si,agencia,maestria,finanzas,6,10000+,publica,1,0.24,0
23190,0.624,si,agencia,maestria,datos,7,50-99,privada,2,0.24,0
4877,0.624,si,agencia,maestria,datos,20,10000+,privada,5,0.24,0
33211,0.624,si,agencia,maestria,administracion,20,100-500,privada,5,0.24,0
3725,0.624,si,agencia,maestria,finanzas,20,<10,startup,4,0.24,0
1004,0.624,si,agencia,maestria,datos,20,10000+,privada,4,0.24,0
606,0.624,si,agencia,maestria,datos,8,10/49,privada,1,0.24,0
413,0.624,si,agencia,maestria,datos,9,10000+,privada,1,0.24,0
4416,0.624,si,agencia,maestria,datos,11,10000+,privada,1,0.23,0
8311,0.624,si,agencia,maestria,datos,12,1000-4999,privada,1,0.23,0
16616,0.624,si,agencia,maestria,datos,11,100-500,startup,1,0.23,0
2300,0.624,si,agencia,maestria,finanzas,3,50-99,privada,1,0.23,0
13896,0.624,si,agencia,maestria,people,7,50-99,privada,2,0.23,0
5436,0.624,si,agencia,maestria,datos,20,1000-4999,privada,5,0.23,0
16422,0.624,si,agencia,maestria,datos,12,50-99,privada,1,0.23,0
25058,0.624,si,agencia,maestria,datos,11,500-999,privada,5,0.22,0
30663,0.624,si,agencia,maestria,datos,15,50-99,startup,1,0.22,0
3178,0.624,si,agencia,maestria,datos,11,10000+,privada,5,0.22,0
12594,0.624,si,agencia,maestria,datos,6,<10,ong,5,0.22,0
11825,0.624,si,agencia,maestria,finanzas,18,50-99,privada,5,0.22,0
14748,0.624,si,agencia,maestria,datos,20,1000-4999,privada,5,0.22,0
7093,0.624,si,agencia,maestria,datos,20,500-999,privada,3,0.22,0
3029,0.624,si,agencia,maestria,datos,6,50-99,privada,2,0.22,0
16674,0.624,si,agencia,maestria,datos,11,50-99,privada,3,0.22,0
452,0.624,si,agencia,maestria,datos,14,100-500,privada,2,0.22,0
410,0.624,si,agencia,maestria,datos,14,10000+,privada,2,0.22,0
14901,0.624,si,agencia,maestria,datos,20,500-999,privada,5,0.22,0
12193,0.624,si,agencia,maestria,datos,20,10000+,privada,1,0.22,0
32930,0.624,si,agencia,maestria,datos,20,100-500,privada,5,0.22,0
8171,0.624,si,agencia,maestria,datos,3,5000-9999,privada,1,0.22,0
27451,0.624,si,agencia,maestria,finanzas,5,50-99,privada,2,0.22,0
22755,0.624,si,agencia,maestria,datos,19,100-500,privada,5,0.21,0
3639,0.624,si,agencia,maestria,datos,4,50-99,ong,1,0.21,0
31443,0.624,si,agencia,maestria,datos,15,100-500,privada,5,0.21,0
26065,0.624,si,agencia,maestria,datos,20,100-500,privada,5,0.21,0
25960,0.624,si,agencia,maestria,datos,20,50-99,privada,5,0.21,0
7384,0.624,si,agencia,maestria,datos,20,1000-4999,privada,5,0.21,0
15890,0.624,si,agencia,maestria,datos,15,1000-4999,privada,3,0.21,0
29898,0.624,si,agencia,maestria,datos,11,500-999,privada,1,0.21,0
6669,0.624,si,agencia,maestria,datos,15,100-500,privada,2,0.21,0
19775,0.624,si,agencia,maestria,datos,17,100-500,privada,2,0.21,0
22252,0.624,si,agencia,maestria,datos,16,10000+,privada,0,0.21,0
2561,0.624,si,agencia,maestria,datos,7,<10,startup,3,0.21,0
23099,0.624,si,agencia,maestria,marketing,19,50-99,privada,4,0.2,0
6195,0.624,si,agencia,maestria,datos,9,1000-4999,privada,2,0.2,0
15020,0.624,si,agencia,maestria,datos,14,500-999,privada,5,0.2,0
22299,0.624,si,agencia,maestria,datos,20,10/49,privada,5,0.2,0
554,0.624,si,agencia,maestria,datos,8,50-99,privada,2,0.2,0
21796,0.624,si,agencia,maestria,datos,20,50-99,privada,1,0.2,0
1109,0.624,si,agencia,maestria,datos,20,100-500,privada,5,0.2,0
17530,0.624,si,agencia,maestria,datos,16,500-999,privada,3,0.2,0
26762,0.624,si,agencia,maestria,datos,17,500-999,privada,2,0.2,0
20620,0.624,si,agencia,maestria,operaciones,19,1000-4999,privada,2,0.2,0
32174,0.624,si,agencia,maestria,datos,13,100-500,privada,1,0.2,0
5225,0.624,si,agencia,maestria,datos,20,100-500,startup,3,0.2,0
25096,0.624,si,agencia,maestria,datos,9,50-99,privada,1,0.2,0
30305,0.624,si,agencia,maestria,datos,20,50-99,privada,5,0.19,0
21867,0.624,si,agencia,maestria,datos,9,50-99,privada,1,0.19,0
10017,0.624,si,agencia,maestria,datos,20,1000-4999,privada,5,0.19,0
18194,0.624,si,agencia,maestria,datos,20,100-500,privada,5,0.19,0
25846,0.624,si,agencia,maestria,datos,16,100-500,privada,5,0.19,0
15848,0.624,si,agencia,maestria,datos,4,50-99,ong,1,0.18,0
12458,0.624,si,agencia,maestria,operaciones,19,50-99,privada,3,0.18,0
16550,0.624,si,agencia,maestria,datos,20,10000+,privada,5,0.18,0
15468,0.624,si,agencia,maestria,datos,15,100-500,privada,2,0.18,0
6333,0.624,si,agencia,maestria,datos,20,50-99,privada,0,0.18,0
2069,0.624,si,agencia,maestria,finanzas,20,<10,privada,5,0.18,0
27845,0.624,si,agencia,maestria,datos,20,10000+,privada,1,0.18,0
2342,0.624,si,agencia,maestria,people,20,50-99,privada,1,0.18,0
8690,0.624,si,agencia,maestria,datos,20,<10,startup,5,0.18,0
11044,0.624,si,agencia,maestria,datos,5,1000-4999,privada,3,0.18,0
105,0.624,si,agencia,maestria,datos,13,100-500,startup,3,0.17,0
24004,0.624,si,agencia,maestria,datos,3,100-500,privada,3,0.17,0
22831,0.624,si,agencia,maestria,datos,17,500-999,privada,3,0.17,0
19105,0.624,si,agencia,maestria,datos,20,1000-4999,privada,2,0.17,0
9467,0.624,si,agencia,maestria,datos,20,10/49,privada,5,0.17,0
2982,0.624,si,agencia,maestria,datos,18,100-500,privada,1,0.17,0
761,0.624,si,agencia,maestria,datos,20,5000-9999,privada,1,0.17,0
21575,0.624,si,agencia,maestria,datos,11,50-99,privada,2,0.17,0
16505,0.624,si,agencia,maestria,people,7,100-500,privada,1,0.17,0
15495,0.624,si,agencia,maestria,datos,10,1000-4999,privada,1,0.17,0
3308,0.624,si,agencia,maestria,datos,2,50-99,privada,1,0.17,0
7930,0.624,si,agencia,maestria,datos,14,50-99,privada,0,0.16,0
31842,0.624,si,agencia,maestria,datos,12,50-99,privada,3,0.16,0
20087,0.624,si,agencia,maestria,datos,5,<10,startup,1,0.16,0
12788,0.624,si,agencia,maestria,datos,7,1000-4999,privada,5,0.16,0
12802,0.624,si,agencia,maestria,datos,20,10000+,privada,1,0.16,0
28828,0.624,si,agencia,maestria,datos,11,<10,privada,3,0.16,0
29630,0.624,si,agencia,maestria,datos,4,1000-4999,privada,1,0.16,0
15661,0.624,si,agencia,maestria,datos,6,<10,privada,1,0.16,0
14036,0.624,si,agencia,maestria,datos,8,50-99,startup,1,0.16,0
6760,0.624,si,agencia,maestria,datos,16,10000+,privada,5,0.16,0
18110,0.624,si,agencia,maestria,datos,9,<10,privada,1,0.16,0
21498,0.624,si,agencia,maestria,datos,19,<10,privada,5,0.16,0
24127,0.624,si,agencia,maestria,datos,20,<10,privada,5,0.16,0
2821,0.624,si,agencia,maestria,datos,15,100-500,privada,2,0.16,0
20669,0.624,si,agencia,maestria,datos,11,50-99,privada,2,0.16,0
21967,0.624,si,agencia,maestria,datos,20,100-500,privada,5,0.16,0
16612,0.624,si,agencia,maestria,datos,20,10/49,privada,5,0.16,0
2685,0.624,si,agencia,maestria,datos,20,100-500,privada,3,0.16,0
20865,0.624,si,agencia,maestria,datos,20,50-99,privada,1,0.16,0
24377,0.624,si,agencia,maestria,people,7,1000-4999,privada,0,0.16,0
27705,0.624,si,agencia,maestria,datos,20,10000+,privada,0,0.16,0
31867,0.624,si,agencia,maestria,datos,20,100-500,privada,0,0.16,0
26788,0.624,si,agencia,maestria,datos,16,500-999,publica,5,0.16,0
4060,0.624,si,agencia,maestria,datos,19,<10,privada,5,0.16,0
5972,0.624,si,agencia,maestria,datos,16,1000-4999,privada,2,0.16,0
23205,0.624,si,agencia,maestria,datos,19,10/49,privada,1,0.16,0
5343,0.624,si,agencia,maestria,datos,20,100-500,privada,1,0.16,0
28922,0.624,si,agencia,maestria,people,9,100-500,privada,4,0.16,0
28512,0.624,si,agencia,maestria,datos,3,<10,startup,2,0.16,0
17647,0.624,si,agencia,maestria,datos,15,10000+,privada,0,0.16,0
2660,0.624,si,agencia,maestria,datos,20,100-500,startup,5,0.16,0
17514,0.624,si,agencia,maestria,datos,5,10000+,privada,5,0.16,0
10023,0.624,si,agencia,maestria,datos,11,10000+,privada,3,0.16,0
28100,0.624,si,agencia,maestria,finanzas,18,10000+,privada,2,0.16,0
29168,0.624,si,agencia,maestria,administracion,20,100-500,startup,1,0.16,0
22257,0.624,si,agencia,maestria,datos,11,100-500,privada,1,0.16,0
24802,0.624,si,agencia,maestria,datos,18,10/49,privada,0,0.16,0
26826,0.624,si,agencia,maestria,datos,20,10/49,privada,5,0.16,0
746,0.624,si,agencia,maestria,datos,20,10000+,privada,2,0.16,0
11382,0.624,si,agencia,maestria,finanzas,10,10000+,privada,2,0.16,0
1788,0.624,si,agencia,maestria,datos,20,10000+,privada,2,0.16,0
31602,0.624,si,agencia,maestria,datos,20,10000+,privada,1,0.16,0
30098,0.624,si,agencia,maestria,people,20,100-500,privada,5,0.16,0
27697,0.624,si,agencia,maestria,datos,7,5000-9999,publica,4,0.16,0
3061,0.624,si,agencia,maestria,people,9,50-99,privada,2,0.16,0
11318,0.624,si,agencia,maestria,datos,10,100-500,privada,1,0.16,0
31865,0.624,si,agencia,maestria,datos,13,10/49,startup,2,0.15,0
20553,0.624,si,agencia,maestria,datos,6,100-500,otra,1,0.15,0
5460,0.624,si,agencia,maestria,datos,9,10000+,privada,2,0.15,0
20795,0.624,si,agencia,maestria,datos,20,10/49,publica,2,0.15,0
2493,0.624,si,agencia,maestria,it,10,1000-4999,privada,2,0.15,0
12894,0.624,si,agencia,maestria,datos,4,50-99,startup,1,0.15,0
2191,0.624,si,agencia,maestria,datos,10,10/49,startup,1,0.15,0
