id_empleado,departamento,region,educacion,cantidad_entrenamientos,edad,desempeno,antiguedad,Objetivos_80,reconocimiento_recibido,score_entrenamiento,promocion
29706,ventas,region_12,universitario,2,35,2,3,0,0,52,0
22241,ventas,region_7,universitario,2,31,2,8,0,0,48,0
75277,compras,region_24,posgrado,2,32,2,6,0,0,74,0
20967,ventas,region_11,universitario,2,39,2,14,0,0,54,0
9472,tecnologia,region_11,universitario,2,25,2,1,0,0,79,0
21268,ventas,region_22,posgrado,2,42,2,3,0,0,53,0
35740,tecnologia,region_27,universitario,2,32,2,4,0,0,82,0
74136,ventas,region_2,posgrado,2,50,2,4,0,0,57,0
73334,operaciones,region_26,posgrado,2,38,2,10,0,0,58,0
73673,ventas,region_22,universitario,2,25,2,4,0,0,49,0
20471,tecnologia,region_16,posgrado,2,32,2,6,0,0,78,0
40034,finanzas,region_27,universitario,2,29,2,4,0,0,61,0
63031,tecnologia,region_29,universitario,2,36,2,8,0,0,78,0
36900,ventas,region_17,universitario,2,26,2,2,1,0,49,0
16500,tecnologia,region_5,universitario,2,25,2,2,0,0,83,0
55578,ventas,region_15,universitario,2,33,2,3,0,0,50,0
69623,Analytics,region_11,universitario,2,45,2,4,1,0,88,0
61043,ventas,region_15,universitario,2,28,2,5,0,0,47,0
49,operaciones,region_22,posgrado,2,39,2,10,0,0,62,0
33635,compras,region_26,universitario,2,32,2,7,0,0,71,0
42640,ventas,region_2,posgrado,5,46,1,19,0,1,49,0
48568,ventas,region_15,tecnico,4,27,1,5,0,1,53,0
4474,ventas,region_2,posgrado,3,42,1,5,1,1,45,0
32429,compras,region_27,universitario,3,31,1,5,1,1,72,0
75023,ventas,region_4,universitario,3,32,1,5,1,1,45,0
4209,ventas,region_7,universitario,3,37,1,5,1,1,50,0
52432,finanzas,region_3,universitario,2,28,1,5,0,1,66,0
71673,ventas,region_7,posgrado,2,32,1,2,1,1,46,0
65462,ventas,region_32,universitario,2,26,1,2,1,1,46,0
52889,ventas,region_23,universitario,2,32,1,4,0,1,51,0
8163,operaciones,region_27,universitario,2,36,1,4,1,1,63,1
64537,compras,region_7,posgrado,2,33,1,4,1,1,76,0
57205,R&D,region_11,universitario,2,28,1,4,1,1,83,0
33200,ventas,region_13,universitario,2,48,1,3,1,1,48,0
22546,ventas,region_4,universitario,2,51,1,9,0,1,46,0
53756,finanzas,region_2,universitario,2,35,1,7,1,1,64,0
3383,ventas,region_26,universitario,2,28,1,5,1,1,54,0
15835,finanzas,region_2,posgrado,2,38,1,5,0,1,57,0
77908,tecnologia,region_28,universitario,2,31,1,4,0,1,78,0
38484,ventas,region_2,posgrado,2,36,1,3,1,1,54,0
68196,tecnologia,region_2,secundario,2,20,1,2,1,1,78,0
61229,Analytics,region_29,universitario,2,31,1,4,1,1,90,0
68170,ventas,region_20,universitario,2,28,1,2,1,1,49,0
16859,Analytics,region_2,posgrado,1,50,1,7,0,1,79,0
55106,operaciones,region_13,universitario,1,30,1,5,1,1,59,0
3934,ventas,region_17,posgrado,1,48,1,17,0,1,48,0
3759,operaciones,region_22,secundario,1,26,1,3,1,1,58,0
66613,ventas,region_13,tecnico,1,33,1,4,1,1,52,0
11623,ventas,region_27,posgrado,1,38,1,7,1,1,49,0
19837,operaciones,region_15,universitario,1,44,1,16,0,1,62,0
66602,HR,region_2,universitario,1,51,1,9,0,1,52,0
66349,tecnologia,region_17,posgrado,1,35,1,3,1,1,98,1
75857,ventas,region_7,tecnico,1,24,1,2,1,1,50,0
49201,ventas,region_32,universitario,1,32,1,6,1,1,52,0
58573,ventas,region_13,universitario,1,29,1,5,0,1,52,0
31232,tecnologia,region_11,universitario,1,32,1,7,1,1,82,0
37456,ventas,region_16,posgrado,1,34,1,2,1,1,50,0
43990,ventas,region_34,universitario,1,32,1,6,1,1,52,0
66653,operaciones,region_2,universitario,1,42,1,7,1,1,59,0
54249,ventas,region_22,universitario,1,44,1,6,0,1,50,0
16765,Analytics,region_24,universitario,1,29,1,2,1,1,84,0
1324,tecnologia,region_7,universitario,1,30,1,3,1,1,81,0
65737,compras,region_28,posgrado,8,34,1,3,0,0,70,0
47093,ventas,region_26,universitario,6,31,1,5,0,0,45,0
25230,ventas,region_27,universitario,6,28,1,6,0,0,55,0
47711,ventas,region_15,universitario,6,28,1,3,0,0,43,0
49881,ventas,region_2,posgrado,6,43,1,3,0,0,47,0
65804,compras,region_22,universitario,6,28,1,5,1,0,68,1
30247,ventas,region_2,universitario,6,51,1,19,0,0,51,0
34740,ventas,region_10,universitario,6,31,1,7,0,0,55,0
37600,ventas,region_22,universitario,6,28,1,4,0,0,45,0
74735,ventas,region_7,universitario,6,29,1,9,0,0,45,0
3974,ventas,region_4,posgrado,6,37,1,8,0,0,52,0
35138,ventas,region_28,universitario,5,33,1,5,0,0,51,0
41792,ventas,region_2,universitario,5,28,1,4,0,0,47,0
12818,compras,region_26,universitario,5,30,1,4,0,0,67,0
37305,ventas,region_2,posgrado,5,40,1,11,0,0,49,0
33849,ventas,region_15,universitario,5,27,1,6,0,0,52,0
34071,ventas,region_2,posgrado,5,54,1,23,0,0,48,0
61609,R&D,region_22,universitario,5,30,1,2,0,0,85,0
49993,ventas,region_22,posgrado,5,32,1,8,0,0,52,0
78103,ventas,region_2,universitario,5,33,1,6,0,0,47,0
9876,compras,region_22,universitario,5,29,1,5,0,0,69,0
47479,ventas,region_7,universitario,5,27,1,2,0,0,51,0
1886,compras,region_13,universitario,5,30,1,6,0,0,68,0
29083,ventas,region_22,universitario,5,24,1,2,0,0,51,0
58814,ventas,region_22,universitario,5,32,1,7,0,0,46,0
19681,ventas,region_2,universitario,5,25,1,3,0,0,44,0
14198,ventas,region_31,universitario,5,28,1,4,0,0,48,0
39230,compras,region_15,posgrado,5,35,1,3,0,0,64,0
71253,ventas,region_9,posgrado,5,31,1,7,0,0,50,0
4864,operaciones,region_7,universitario,5,30,1,4,0,0,61,0
22058,ventas,region_22,universitario,5,30,1,3,0,0,45,0
56596,tecnologia,region_2,posgrado,5,39,1,5,0,0,80,0
27798,ventas,region_27,universitario,5,27,1,2,0,0,51,0
43231,ventas,region_27,universitario,5,28,1,2,0,0,44,0
13905,ventas,region_2,universitario,5,51,1,3,1,0,49,0
311,ventas,region_2,universitario,5,28,1,5,0,0,51,0
43875,ventas,region_34,universitario,5,26,1,3,0,0,50,0
77477,ventas,region_22,posgrado,5,43,1,6,0,0,54,0
4977,ventas,region_7,universitario,4,32,1,8,0,0,50,0
25306,ventas,region_22,universitario,4,45,1,7,0,0,55,0
70308,compras,region_31,universitario,4,29,1,6,0,0,72,0
26159,ventas,region_22,universitario,4,31,1,8,0,0,48,0
66312,tecnologia,region_15,universitario,4,28,1,7,0,0,78,0
20434,ventas,region_22,universitario,4,26,1,2,1,0,52,0
58483,ventas,region_28,universitario,4,28,1,3,0,0,54,0
43326,ventas,region_22,universitario,4,28,1,4,0,0,52,0
10498,ventas,region_7,universitario,4,28,1,5,0,0,45,0
77095,tecnologia,region_2,universitario,4,25,1,2,0,0,80,0
55051,finanzas,region_22,universitario,4,27,1,2,0,0,55,0
66460,ventas,region_2,universitario,4,35,1,9,0,0,49,0
52002,R&D,region_22,universitario,4,31,1,8,0,0,83,0
3713,Analytics,region_13,universitario,4,30,1,5,0,0,81,0
28043,ventas,region_22,universitario,4,33,1,4,0,0,49,0
9004,ventas,region_2,universitario,4,29,1,2,0,0,45,0
68408,R&D,region_26,posgrado,4,29,1,4,0,0,87,0
24879,tecnologia,region_2,posgrado,4,43,1,12,0,0,75,0
11039,ventas,region_7,posgrado,4,39,1,7,0,0,51,0
25213,ventas,region_2,posgrado,4,33,1,6,0,0,46,0
8287,ventas,region_7,posgrado,4,33,1,7,0,0,50,0
11224,ventas,region_15,universitario,4,31,1,5,0,0,47,0
68236,ventas,region_22,universitario,4,29,1,4,0,0,49,0
5791,ventas,region_22,universitario,4,27,1,2,0,0,53,0
54190,ventas,region_2,tecnico,4,32,1,8,0,0,51,0
74728,ventas,region_11,universitario,4,33,1,4,0,0,51,0
58803,ventas,region_2,universitario,4,24,1,2,0,0,47,0
52875,tecnologia,region_7,posgrado,4,38,1,4,1,0,79,0
24149,ventas,region_22,posgrado,4,33,1,3,0,0,51,0
41036,ventas,region_23,universitario,4,36,1,5,0,0,50,0
49491,ventas,region_16,universitario,4,25,1,2,0,0,41,0
61816,ventas,region_22,posgrado,4,39,1,8,0,0,45,0
18411,ventas,region_2,universitario,4,49,1,5,0,0,49,0
28397,ventas,region_20,universitario,4,26,1,2,0,0,49,0
37709,ventas,region_28,posgrado,4,39,1,11,0,0,42,0
60837,ventas,region_25,universitario,4,29,1,5,0,0,54,0
32223,ventas,region_28,posgrado,4,31,1,2,0,0,47,0
56440,ventas,region_16,universitario,4,32,1,6,0,0,54,0
75419,ventas,region_2,posgrado,4,45,1,3,1,0,48,0
48085,ventas,region_27,posgrado,4,36,1,4,0,0,52,0
28078,ventas,region_2,universitario,4,39,1,9,0,0,51,0
37682,compras,region_2,universitario,4,35,1,10,0,0,70,0
175,ventas,region_4,universitario,4,27,1,5,1,0,48,0
1088,compras,region_16,universitario,4,26,1,2,0,0,72,0
70207,ventas,region_13,universitario,4,45,1,17,0,0,49,0
26721,ventas,region_22,universitario,4,29,1,8,0,0,46,0
14460,ventas,region_27,universitario,4,27,1,4,0,0,48,0
74240,ventas,region_10,posgrado,4,32,1,9,0,0,46,0
3885,ventas,region_2,posgrado,4,34,1,8,0,0,47,0
68473,ventas,region_23,universitario,4,29,1,4,0,0,52,0
169,R&D,region_2,universitario,4,40,1,5,0,0,84,0
37136,ventas,region_22,universitario,4,28,1,2,0,0,47,0
13750,ventas,region_26,universitario,4,29,1,6,0,0,51,0
38958,ventas,region_2,universitario,4,26,1,1,0,0,51,0
28040,ventas,region_11,universitario,4,34,1,5,0,0,50,0
38971,Analytics,region_22,universitario,4,27,1,5,1,0,79,1
290,ventas,region_23,universitario,4,31,1,4,0,0,54,0
77866,ventas,region_22,tecnico,4,26,1,4,0,0,47,0
12971,ventas,region_20,posgrado,4,31,1,6,0,0,52,0
57230,ventas,region_2,posgrado,4,56,1,7,0,0,45,0
49883,tecnologia,region_22,universitario,4,34,1,7,0,0,80,0
45596,operaciones,region_22,universitario,4,28,1,2,1,0,53,0
20116,compras,region_2,universitario,4,36,1,3,0,0,75,0
61824,tecnologia,region_7,universitario,4,29,1,4,1,0,85,0
284,ventas,region_2,posgrado,4,57,1,6,0,0,50,0
15551,ventas,region_21,universitario,4,27,1,2,0,0,48,0
41533,compras,region_24,universitario,4,28,1,5,0,0,65,0
64102,ventas,region_7,posgrado,4,42,1,5,0,0,52,0
56846,ventas,region_2,posgrado,4,42,1,18,0,0,46,0
15281,ventas,region_17,universitario,4,26,1,2,0,0,47,0
25955,ventas,region_2,posgrado,4,40,1,12,0,0,48,0
30473,ventas,region_26,universitario,4,26,1,2,0,0,45,0
21712,ventas,region_13,universitario,4,33,1,5,1,0,46,0
24514,tecnologia,region_22,universitario,4,29,1,2,0,0,80,0
38235,ventas,region_11,universitario,4,29,1,2,1,0,52,0
30185,ventas,region_30,posgrado,3,44,1,7,0,0,40,0
36035,ventas,region_22,universitario,3,27,1,4,0,0,47,0
39100,ventas,region_7,universitario,3,32,1,6,0,0,48,0
53610,compras,region_6,universitario,3,25,1,2,0,0,72,0
44331,ventas,region_19,universitario,3,35,1,8,0,0,48,0
15396,ventas,region_30,universitario,3,31,1,9,0,0,46,0
56678,ventas,region_2,posgrado,3,35,1,3,0,0,50,0
27032,ventas,region_22,universitario,3,26,1,4,0,0,52,0
45256,compras,region_10,universitario,3,30,1,3,1,0,67,0
30097,ventas,region_3,universitario,3,29,1,3,0,0,49,0
51061,tecnologia,region_2,universitario,3,33,1,9,0,0,76,0
54653,compras,region_2,universitario,3,34,1,3,0,0,71,0
38476,ventas,region_2,posgrado,3,40,1,12,0,0,43,0
10247,ventas,region_29,posgrado,3,31,1,8,0,0,55,0
33514,ventas,region_2,posgrado,3,47,1,6,0,0,44,0
9918,ventas,region_7,posgrado,3,34,1,5,0,0,61,1
69202,ventas,region_26,posgrado,3,33,1,8,0,0,49,0
63677,ventas,region_13,universitario,3,32,1,4,0,0,48,0
51567,ventas,region_16,universitario,3,39,1,12,0,0,50,0
136,ventas,region_22,tecnico,3,28,1,2,0,0,50,0
71198,ventas,region_11,universitario,3,31,1,5,0,0,46,0
71849,ventas,region_15,posgrado,3,38,1,5,0,0,52,0
52144,ventas,region_25,universitario,3,30,1,3,0,0,51,0
75095,ventas,region_15,posgrado,3,36,1,9,0,0,52,0
23165,ventas,region_32,universitario,3,29,1,4,1,0,49,0
36141,ventas,region_30,universitario,3,32,1,3,0,0,49,0
49338,ventas,region_15,universitario,3,31,1,4,0,0,46,0
69516,operaciones,region_28,universitario,3,30,1,2,0,0,59,0
20611,ventas,region_16,universitario,3,31,1,3,0,0,52,0
8026,ventas,region_2,posgrado,3,30,1,2,1,0,43,0
961,Legal,region_22,posgrado,3,34,1,6,0,0,54,0
75234,ventas,region_31,universitario,3,30,1,5,0,0,49,0
38687,tecnologia,region_2,universitario,3,36,1,4,0,0,81,0
70558,ventas,region_19,universitario,3,31,1,3,0,0,47,0
33439,ventas,region_2,universitario,3,35,1,3,1,0,48,0
28704,ventas,region_2,universitario,3,24,1,1,0,0,54,0
22320,ventas,region_22,universitario,3,31,1,7,0,0,49,0
76590,tecnologia,region_2,secundario,3,24,1,2,0,0,79,0
55038,ventas,region_2,universitario,3,28,1,2,0,0,55,0
32701,ventas,region_7,posgrado,3,33,1,3,0,0,50,0
32475,ventas,region_29,universitario,3,26,1,2,0,0,50,0
16631,ventas,region_22,posgrado,3,32,1,2,0,0,48,0
65906,tecnologia,region_2,universitario,3,43,1,12,0,0,77,0
43359,ventas,region_11,posgrado,3,41,1,11,0,0,47,0
47650,HR,region_22,posgrado,3,30,1,2,0,0,47,0
56306,ventas,region_22,universitario,3,33,1,7,0,0,50,0
73614,compras,region_31,posgrado,3,35,1,10,0,0,73,0
5710,ventas,region_27,universitario,3,35,1,3,0,0,49,0
39755,ventas,region_2,universitario,3,27,1,3,0,0,46,0
1935,ventas,region_2,posgrado,3,33,1,4,0,0,46,0
50115,ventas,region_22,posgrado,3,39,1,9,0,0,48,0
6251,ventas,region_24,universitario,3,25,1,3,0,0,47,0
46461,ventas,region_2,universitario,3,47,1,17,0,0,53,0
44174,ventas,region_13,universitario,3,37,1,8,0,0,55,0
36551,ventas,region_6,universitario,3,32,1,5,0,0,54,0
23243,ventas,region_15,universitario,3,36,1,7,0,0,47,0
13428,tecnologia,region_2,universitario,3,38,1,10,0,0,81,0
4545,ventas,region_7,posgrado,3,32,1,5,0,0,49,0
75616,ventas,region_32,universitario,3,28,1,3,0,0,49,0
31871,ventas,region_27,universitario,3,33,1,7,0,0,49,0
44095,ventas,region_16,universitario,3,29,1,6,0,0,48,0
39660,ventas,region_27,universitario,3,30,1,5,1,0,48,0
11829,ventas,region_22,universitario,3,29,1,5,0,0,47,0
72891,ventas,region_27,universitario,3,30,1,4,0,0,50,0
14775,ventas,region_2,universitario,3,54,1,3,0,0,52,0
32504,operaciones,region_2,universitario,3,39,1,10,0,0,61,0
41484,ventas,region_4,posgrado,3,40,1,6,0,0,49,0
56909,ventas,region_32,universitario,3,29,1,5,0,0,50,0
13601,ventas,region_2,posgrado,3,30,1,6,1,0,47,0
62161,operaciones,region_22,universitario,3,30,1,9,1,0,60,0
76783,ventas,region_10,posgrado,3,35,1,3,1,0,52,0
60620,tecnologia,region_31,posgrado,3,33,1,7,0,0,79,0
65299,compras,region_27,universitario,3,38,1,10,0,0,64,0
54641,ventas,region_2,universitario,3,31,1,7,0,0,50,0
27508,ventas,region_2,universitario,3,43,1,3,0,0,54,0
65888,ventas,region_32,universitario,3,27,1,1,1,0,49,0
53789,Analytics,region_30,universitario,3,33,1,3,0,0,82,0
32304,tecnologia,region_7,universitario,3,41,1,4,0,0,80,0
38590,finanzas,region_22,universitario,3,29,1,2,0,0,60,0
62089,finanzas,region_2,universitario,3,25,1,3,0,0,62,0
22498,ventas,region_28,universitario,3,27,1,3,0,0,53,0
75111,compras,region_12,universitario,3,29,1,2,0,0,75,0
27568,ventas,region_2,posgrado,3,32,1,6,0,0,47,0
52950,compras,region_2,posgrado,3,44,1,4,1,0,68,0
48797,ventas,region_2,universitario,3,25,1,2,0,0,48,0
42740,ventas,region_13,posgrado,3,32,1,9,0,0,49,0
25069,ventas,region_12,universitario,3,28,1,5,0,0,52,0
77019,ventas,region_2,posgrado,3,45,1,14,0,0,50,0
56019,compras,region_15,universitario,3,30,1,5,0,0,67,0
60987,ventas,region_15,posgrado,3,34,1,5,0,0,50,0
62034,tecnologia,region_22,universitario,3,29,1,2,0,0,82,0
75825,ventas,region_2,universitario,3,34,1,7,0,0,51,0
11462,ventas,region_1,universitario,3,34,1,3,0,0,51,0
69856,compras,region_2,universitario,3,38,1,11,0,0,70,0
4300,finanzas,region_31,universitario,3,27,1,2,0,0,62,0
15633,ventas,region_15,tecnico,3,33,1,3,0,0,48,0
28234,compras,region_22,universitario,3,26,1,5,0,0,69,0
36662,compras,region_16,universitario,3,31,1,3,1,0,69,0
52841,ventas,region_9,universitario,3,28,1,4,1,0,53,0
17009,tecnologia,region_31,universitario,3,32,1,7,0,0,79,0
48073,ventas,region_2,universitario,3,33,1,6,0,0,50,0
36829,ventas,region_5,universitario,3,31,1,8,0,0,48,0
69126,Legal,region_22,universitario,3,24,1,2,0,0,56,0
162,ventas,region_28,posgrado,3,31,1,5,1,0,49,0
37167,ventas,region_22,universitario,3,35,1,10,0,0,52,0
1747,Analytics,region_29,universitario,3,29,1,2,0,0,83,0
44510,ventas,region_13,universitario,3,42,1,9,0,0,53,0
15065,ventas,region_2,posgrado,3,52,1,3,0,0,50,0
47541,ventas,region_2,posgrado,3,47,1,17,0,0,48,0
55443,compras,region_7,universitario,3,27,1,2,0,0,67,0
53532,ventas,region_15,universitario,3,41,1,11,0,0,47,0
5419,ventas,region_28,universitario,3,33,1,3,1,0,55,0
54591,ventas,region_22,tecnico,3,26,1,2,0,0,48,0
18206,ventas,region_22,universitario,3,29,1,3,0,0,47,0
51392,compras,region_7,universitario,3,30,1,6,1,0,68,0
72015,finanzas,region_7,universitario,3,32,1,6,0,0,65,0
50875,ventas,region_2,posgrado,3,37,1,10,0,0,52,0
19784,finanzas,region_7,posgrado,3,40,1,5,1,0,57,0
54771,ventas,region_2,universitario,3,25,1,2,0,0,53,0
4577,ventas,region_27,universitario,3,28,1,2,0,0,48,0
64478,ventas,region_31,universitario,3,36,1,5,1,0,47,0
65892,ventas,region_2,tecnico,3,31,1,3,0,0,51,0
33984,ventas,region_2,universitario,3,33,1,10,0,0,52,0
38216,ventas,region_26,posgrado,3,41,1,15,0,0,52,0
20389,ventas,region_22,universitario,3,27,1,2,0,0,47,0
31930,Analytics,region_22,universitario,3,28,1,2,0,0,80,0
37194,ventas,region_2,universitario,3,31,1,3,0,0,48,0
60047,ventas,region_32,universitario,3,26,1,2,0,0,51,0
5976,ventas,region_22,universitario,3,31,1,6,0,0,46,0
54391,compras,region_27,universitario,3,29,1,3,0,0,73,0
37999,compras,region_4,universitario,3,32,1,4,0,0,70,0
29803,ventas,region_2,posgrado,3,43,1,13,0,0,48,0
28114,ventas,region_24,universitario,3,28,1,3,0,0,49,0
17955,ventas,region_7,posgrado,3,33,1,7,0,0,46,0
2023,ventas,region_28,universitario,3,28,1,7,0,0,50,0
29054,ventas,region_20,posgrado,3,31,1,4,0,0,46,0
46179,ventas,region_22,posgrado,3,37,1,10,0,0,51,0
35803,ventas,region_9,universitario,3,29,1,2,0,0,51,0
39296,ventas,region_29,universitario,3,26,1,1,1,0,50,0
11235,compras,region_22,universitario,3,29,1,3,0,0,73,0
41527,ventas,region_2,universitario,3,35,1,9,0,0,48,0
72195,ventas,region_19,universitario,3,38,1,10,0,0,54,0
44550,ventas,region_1,universitario,3,29,1,3,1,0,92,1
35038,ventas,region_13,universitario,3,31,1,7,0,0,51,0
59828,ventas,region_7,posgrado,3,31,1,6,0,0,46,0
1106,ventas,region_2,universitario,3,46,1,17,0,0,46,0
36195,ventas,region_7,posgrado,3,32,1,4,0,0,54,0
70037,ventas,region_2,universitario,3,27,1,4,0,0,53,0
4866,ventas,region_7,universitario,3,42,1,13,0,0,45,0
22532,ventas,region_15,universitario,3,34,1,7,0,0,51,0
76011,compras,region_9,universitario,3,29,1,2,0,0,69,0
76742,ventas,region_15,universitario,3,30,1,5,0,0,51,0
46805,ventas,region_22,universitario,3,28,1,2,0,0,46,0
57512,tecnologia,region_7,universitario,3,32,1,7,0,0,82,0
10227,Legal,region_22,universitario,3,36,1,7,1,0,57,0
48091,compras,region_2,posgrado,3,37,1,9,0,0,71,0
15587,ventas,region_31,universitario,3,28,1,5,0,0,47,0
47736,operaciones,region_5,universitario,3,34,1,3,0,0,56,0
1091,compras,region_2,universitario,3,36,1,4,0,0,68,0
31442,ventas,region_25,universitario,3,31,1,6,0,0,52,0
38129,compras,region_4,posgrado,3,39,1,4,1,0,69,0
26126,ventas,region_2,universitario,3,36,1,10,0,0,50,0
9524,finanzas,region_2,universitario,3,27,1,2,1,0,62,0
68723,ventas,region_10,posgrado,3,37,1,4,0,0,52,0
5895,ventas,region_20,universitario,3,34,1,8,0,0,51,0
71470,ventas,region_2,universitario,3,30,1,5,1,0,52,0
4398,ventas,region_19,universitario,3,33,1,7,0,0,46,0
4966,ventas,region_7,posgrado,3,42,1,14,0,0,54,0
49846,compras,region_2,tecnico,3,36,1,9,0,0,69,0
15443,compras,region_22,universitario,3,27,1,2,0,0,73,0
29334,tecnologia,region_22,posgrado,3,31,1,5,0,0,78,0
58286,Analytics,region_22,universitario,3,28,1,2,0,0,98,1
43320,ventas,region_31,universitario,3,29,1,2,1,0,50,0
38947,ventas,region_31,posgrado,3,46,1,6,0,0,48,0
72600,ventas,region_2,universitario,3,39,1,9,0,0,47,0
52276,ventas,region_2,universitario,3,29,1,5,0,0,48,0
11041,ventas,region_22,universitario,3,37,1,11,0,0,48,0
70791,tecnologia,region_22,universitario,3,30,1,5,0,0,77,0
5790,finanzas,region_27,universitario,3,33,1,4,0,0,63,0
21296,tecnologia,region_2,universitario,3,39,1,5,1,0,83,0
17539,ventas,region_34,universitario,3,29,1,2,1,0,50,0
59540,Analytics,region_22,universitario,3,29,1,3,0,0,93,0
44027,tecnologia,region_22,universitario,3,26,1,2,0,0,80,0
50351,ventas,region_28,posgrado,3,31,1,6,0,0,51,0
60485,ventas,region_32,universitario,3,27,1,3,0,0,49,0
54633,tecnologia,region_2,universitario,3,30,1,5,0,0,82,0
25553,ventas,region_9,universitario,3,28,1,2,0,0,53,0
8176,ventas,region_2,posgrado,3,42,1,11,0,0,52,0
21499,ventas,region_27,universitario,3,36,1,8,0,0,52,0
77302,ventas,region_3,posgrado,3,34,1,2,0,0,49,0
69166,ventas,region_22,universitario,3,27,1,2,0,0,47,0
52032,ventas,region_22,universitario,3,34,1,2,0,0,50,0
9915,Analytics,region_4,universitario,3,41,1,4,0,0,82,0
5550,ventas,region_2,posgrado,3,36,1,8,0,0,47,0
3793,operaciones,region_23,posgrado,3,43,1,9,0,0,58,0
59924,ventas,region_2,posgrado,3,44,1,6,0,0,53,0
11557,ventas,region_22,universitario,3,33,1,7,0,0,47,0
65715,ventas,region_2,universitario,3,31,1,7,0,0,49,0
73441,Analytics,region_2,universitario,3,40,1,3,0,0,86,0
28112,ventas,region_5,universitario,3,33,1,5,0,0,51,0
3048,ventas,region_5,posgrado,3,32,1,6,0,0,46,0
14938,tecnologia,region_14,universitario,3,34,1,5,1,0,79,0
52059,ventas,region_2,posgrado,3,48,1,15,0,0,48,0
69438,compras,region_2,universitario,3,32,1,8,0,0,71,0
11729,ventas,region_15,universitario,3,29,1,5,0,0,51,0
61653,ventas,region_27,posgrado,3,35,1,3,0,0,49,0
34907,compras,region_2,universitario,3,32,1,7,0,0,68,0
1080,compras,region_22,universitario,3,31,1,2,0,0,64,0
62928,ventas,region_2,universitario,3,31,1,3,0,0,48,0
55103,ventas,region_7,universitario,3,56,1,11,0,0,50,0
67380,ventas,region_22,universitario,3,30,1,2,0,0,49,0
15166,ventas,region_29,universitario,3,31,1,6,0,0,53,0
33589,ventas,region_2,universitario,3,60,1,9,0,0,49,0
8638,ventas,region_27,posgrado,3,41,1,8,0,0,48,0
35374,ventas,region_20,universitario,3,30,1,2,0,0,46,0
43060,ventas,region_2,universitario,3,33,1,6,0,0,48,0
18064,operaciones,region_22,universitario,3,27,1,4,0,0,61,0
2868,ventas,region_32,universitario,3,33,1,6,0,0,49,0
41584,compras,region_7,universitario,3,31,1,5,0,0,68,0
29195,ventas,region_22,universitario,3,26,1,2,0,0,54,0
24152,ventas,region_16,universitario,3,29,1,4,0,0,49,0
6693,ventas,region_28,posgrado,3,34,1,5,0,0,52,0
29589,ventas,region_2,universitario,3,31,1,3,0,0,50,0
25880,ventas,region_22,universitario,3,26,1,4,1,0,53,0
20492,compras,region_22,universitario,3,31,1,6,0,0,71,0
44771,ventas,region_2,universitario,3,37,1,9,0,0,46,0
668,ventas,region_2,posgrado,3,37,1,3,0,0,49,0
2007,ventas,region_7,universitario,3,26,1,4,0,0,51,0
1572,ventas,region_22,universitario,3,32,1,8,0,0,53,0
37003,finanzas,region_2,universitario,3,34,1,6,0,0,63,0
65963,ventas,region_22,universitario,3,29,1,2,0,0,50,0
77689,R&D,region_26,universitario,3,30,1,3,0,0,84,0
10494,ventas,region_2,posgrado,3,43,1,17,0,0,49,0
75436,ventas,region_14,universitario,3,25,1,2,0,0,48,0
73176,ventas,region_7,universitario,3,33,1,4,0,0,51,0
55225,tecnologia,region_16,universitario,3,26,1,4,0,0,78,0
29377,ventas,region_31,universitario,3,30,1,4,0,0,51,0
14148,ventas,region_7,universitario,3,30,1,3,0,0,50,0
71977,ventas,region_28,posgrado,3,32,1,5,0,0,52,0
13714,ventas,region_22,universitario,3,31,1,4,0,0,55,0
68371,ventas,region_2,universitario,3,32,1,5,1,0,45,0
2930,ventas,region_2,universitario,3,46,1,4,0,0,49,0
27952,R&D,region_2,universitario,3,32,1,7,0,0,82,0
29648,finanzas,region_22,universitario,3,33,1,10,0,0,59,0
45239,compras,region_2,universitario,3,43,1,9,0,0,70,0
38300,ventas,region_28,posgrado,3,31,1,7,0,0,50,0
63850,ventas,region_7,posgrado,3,38,1,2,0,0,48,0
14818,ventas,region_25,universitario,3,27,1,3,0,0,53,0
64063,ventas,region_7,posgrado,3,35,1,10,0,0,51,0
2542,ventas,region_23,universitario,2,39,1,10,0,0,50,0
58536,finanzas,region_31,universitario,2,26,1,2,0,0,61,0
52368,ventas,region_27,universitario,2,29,1,5,0,0,51,0
37574,ventas,region_2,universitario,2,28,1,2,0,0,50,0
42747,ventas,region_15,universitario,2,35,1,8,0,0,39,0
53502,finanzas,region_7,universitario,2,29,1,4,0,0,61,0
43562,tecnologia,region_5,universitario,2,32,1,3,0,0,80,0
73203,tecnologia,region_28,posgrado,2,35,1,9,0,0,80,0
10345,ventas,region_22,posgrado,2,38,1,8,0,0,47,0
27533,finanzas,region_22,universitario,2,30,1,3,1,0,59,0
22580,ventas,region_26,universitario,2,25,1,4,0,0,47,0
61192,tecnologia,region_16,universitario,2,38,1,8,1,0,81,0
33382,ventas,region_22,universitario,2,36,1,4,0,0,49,0
22783,ventas,region_7,universitario,2,26,1,3,0,0,50,0
12849,ventas,region_2,universitario,2,35,1,9,0,0,50,0
41292,tecnologia,region_13,posgrado,2,35,1,7,0,0,81,0
38827,ventas,region_31,universitario,2,38,1,2,0,0,48,0
25070,compras,region_4,posgrado,2,37,1,7,1,0,65,0
47082,ventas,region_10,posgrado,2,38,1,7,0,0,44,0
